id,calcium,calory,carbohydrate,cholesterol,code,copper,fat,fiber_dietary,health_light,iodine,iron,is_liquid,kalium,lactoflavin,magnesium,manganese,name,natrium,niacin,protein,selenium,thiamine,thumb_image_url,vitamin_a,vitamin_c,vitamin_e,weight,zinc,category
18839,,250,46.4,0,WHOLEhiWHEATmianbaopian,,3.6,7.1,2,,,FALSE,257.9,,,,WHOLE WHEATÃæ°üÆ¬,428.6,,10.7,,,http://s.boohee.cn/house/upload_food/2009/2/27/211656_1235686270mid.jpg,,,,100,,1
18852,,210,40,,alasijiakanglishiguwutiquwufuhepian_hanquanjiafuduozhongweishengsu,,4.3,0,2,,,FALSE,,,,,°¢À­Ë¹¼Ó ¿µÁ¦Ê¿¹ÈÎïÌáÈ¡Îï¸´ºÏÆ¬£¨º¬È«¼Ò¸£¶àÖÖÎ¬ÉúËØ£©,,,2.7,,,http://s.boohee.cn/house/upload_food/2009/2/28/206556_1235783032mid.jpg,,,,100,,12
18854,527,395,11,227,alasijiakanglishiruqingdanbaifen_xiangcaowei,,5.5,0,2,,0.1,FALSE,482,,,,°¢À­Ë¹¼Ó ¿µÁ¦Ê¿ÈéÇåµ°°×·Û£¨Ïã²ÝÎ¶£©,164,,76.3,,,http://s.boohee.cn/house/food_mid/mid_photo_20152216522418854.jpg,,,,100,,12
18859,95,69,13.5,,mengniuguanyirusuanniunaituozhiyuanwei,0,0,0.2,1,0.9,0.4,FALSE,150,0.2,12,0,ÃÉÅ£ 0Ö¬·¾¹ÚÒæÈéËáÅ£ÄÌ ±­×°100g,60,0.2,3.3,1.7,0,http://s.boohee.cn/house/upload_food/2009/3/1/206556_1235872377mid.jpg,26,1,0.1,100,0.5,6
18861,118,69,13.5,,mengniuguanyirusuanniunai_tuozhiyuanwei,0,0,0.2,1,0.9,0.4,FALSE,150,0.2,12,0,ÃÉÅ£ ¹ÚÒæÈéËáÅ£ÄÌ£¨ÍÑÖ¬Ô­Î¶£©,,0.2,3.3,1.7,0,http://s.boohee.cn/house/upload_food/2009/3/2/214426_1235961181mid.jpg,26,1,0.1,100,0.5,6
18871,90,88,12.5,,mengniuguanyirusuanniunai_huangtaoguoli,0,3,0,1,0.9,0.4,FALSE,150,0.2,12,0,ÃÉÅ£ ¹ÚÒæÈéËáÅ£ÄÌ£¨»ÆÌÒ¹ûÁ££©±­×°100g,60,0.2,2.7,1.7,0,http://s.boohee.cn/house/upload_food/2009/3/3/113819_1236066396mid.jpg,26,1,0.1,100,0.5,6
18948,118,63,5.6,,mengniuLABSyishengjunyoulaorusuanniunaimutangchun,0,3.2,0,1,0.9,0.4,FALSE,150,0.2,12,0,ÃÉÅ£LABSÒæÉú¾úÓÅÀÒÈéËáÅ£ÄÌÄ¾ÌÇ´¼,,0.2,3,1.7,0,http://s.boohee.cn/house/upload_food/2009/3/8/206556_1236487276mid.jpg,26,1,0.1,100,0.5,6
18954,,0,0,,baishikeleqingyi_wutangwunengliang,,0,0,1,,,TRUE,,,,,°ÙÊÂ¿ÉÀÖ Çáâù£¨ÎÞÌÇÎÞÄÜÁ¿£©,,,0,,,http://s.boohee.cn/house/upload_food/2009/3/8/206556_1236508443mid.jpg,,,,100,,10
18958,,714,0,,youcaizizhiwuhuangyou,,78.6,0,3,,,FALSE,,,,,Land LakesÓÍ²Ë×ÑÖ²Îï»ÆÓÍ,,,0,,,http://s.boohee.cn/house/upload_food/2009/3/8/213419_1236514171mid.jpg,,,,100,,7
18960,,88,23.5,0,Heinzfanqieshasi,,0,0,3,,,FALSE,,,,,Heinz·¬ÇÑÉ³Ë¾,190,,0,,,http://s.boohee.cn/house/upload_food/2009/3/8/213419_1236514797mid.jpg,,,,100,,9
18968,,118,10,,yilimiaozhixinxiannailao,,6,0,2,,,FALSE,,,,,ÒÁÀûÃîÖ¥ÐÂÏÊÄÌÀÒ,,,6,,,http://s.boohee.cn/house/upload_food/2009/3/9/116121_1236560925mid.jpg,,,,100,,6
18972,118,103,16.7,,yilichangqingsuannaicaomeiguoli,0,2.8,0,1,0.9,0.4,TRUE,150,0.2,12,0,ÒÁÀû ³©ÇáËáÄÌ£¨²ÝÝ®¹ûÁ££©Æ¿×°580g,,0.2,2.5,1.7,0,http://s.boohee.cn/house/upload_food/2009/3/9/100595_1236581080mid.jpg,26,1,0.1,100,0.5,6
18975,,327,30.9,,haobashinanxidoufuganhipaojiaowei,,16.4,1.8,2,,,FALSE,,,,,ºÃ°ÍÊ³ÄÏÏª¶¹¸¯¸É ÅÝ½·Î¶,,,14.6,,,http://s.boohee.cn/house/upload_food/2009/3/10/144190_1236650567mid.jpg,,,,100,,11
18997,,34,8,,quechaobingshuangcha,,0,0,2,,,TRUE,,,,,È¸³² ±ù¼« ±ùË¬²è,,,0,,,http://s.boohee.cn/house/upload_food/2009/3/12/234582_1236861289mid.jpg,,,,100,,10
19010,160,286,46.1,,mankedunqianghuayingyangmianbao_xianxiangkouwei2,,6.5,0,2,,2.4,FALSE,,0.3,,,Âü¿É¶ÙÇ¿»¯ÓªÑøÃæ°ü£¨ÏÌÏã¿ÚÎ¶£©,520,4,10.1,,0.3,http://s.boohee.cn/house/upload_food/2009/3/14/118906_1237020691mid.jpg,200,,,100,2.3,1
19012,,172,20.9,,qundaijiangtang,,6.1,0,2,,,FALSE,,,,,ÖñóÏ È¹´ø½´ÌÀ,,,12.1,,,http://s.boohee.cn/house/upload_food/2009/3/14/118906_1237030994mid.jpg,,,,100,,9
19021,,50,6.7,6,weitanaiheidounai,,1.5,0,1,,,TRUE,,0.1,,,Î¬Ëû ºÚ¶¹ÄÌ,40,1.1,2.3,,,http://s.boohee.cn/house/upload_food/2009/3/15/234582_1237121287mid.jpg,,,,100,,10
19030,,171,19,,jialenongtangbao_laomujitang,,9,0,2,,,FALSE,,,,,¼ÒÀÖÅ¨ÌÀ±¦£¨ÀÏÄ¸¼¦ÌÀ£©,,,4.5,,,http://s.boohee.cn/house/upload_food/2009/3/16/232360_1237189324mid.jpg,,,,100,,9
19043,118,85,11.3,,mengniucaomeiweisuanniunai,0,3.1,0,1,0.9,0.4,FALSE,150,0.2,12,0,ÃÉÅ£ ËáÅ£ÄÌ£¨²ÝÝ®Î¶£©¹Þ×°950ml£¨ºÐ×°£©,,0.2,2.9,1.7,0,http://s.boohee.cn/house/upload_food/2009/3/17/212092_1237256927mid.jpg,26,1,0.1,100,0.5,6
19051,118,69,11,,guangmingchangyoudizhiqingtiguolisuannai,0,1.4,1.5,1,0.9,0.4,TRUE,150,0.2,12,0,¹âÃ÷ ³©ÓÅB+100»îÐÔÒæÉú¾ú¹ûÁ£ËáÅ£ÄÌ£¨ÇàÌá£© 210g,,0.2,2.7,1.7,0,http://s.boohee.cn/house/upload_food/2009/3/18/156998_1237352561mid.jpg,26,1,0.1,100,0.5,6
19053,118,103,16.7,,mengniudaliguoshiquanzhisuanniuru_juziyeguo,0,2.7,0,1,0.9,0.4,FALSE,150,0.2,12,0,ÃÉÅ£´óÁ£¹ûÊµÈ«Ö¬ËáÅ£Èé(éÙ×Ó+Ò¬¹û),,0.2,2.7,1.7,0,http://s.boohee.cn/house/upload_food/2009/3/18/218008_1237360483mid.jpg,26,1,0.1,100,0.5,6
19054,118,87,12,,yilisuanniunai,0,3,0,1,0.9,0.4,TRUE,150,0.2,12,0,ÒÁÀûËáÅ£ÄÌ(Ô­Î¶),,0.2,2.8,1.7,0,http://s.boohee.cn/house/upload_food/2009/2/17/82218_1234829942mid.jpg,26,1,0.1,100,0.5,6
19055,,215,0,,mengniudizhitezaocannailao,,12,0,2,,,FALSE,,,,,ÃÉÅ£ µÞÖ¥ÌØµÍÖ¬Ôç²ÍÄÌÀÒ,,,21,,,http://s.boohee.cn/house/upload_food/2009/3/15/205095_1237079476mid.gif,,,,100,,6
19059,118,69,13.5,,mengniuguanyirutuozhisuannai,0,0,0.2,1,0.9,0.4,FALSE,150,0.2,12,0,ÃÉÅ£¹ÚÒæËáÅ£ÄÌ£¨0Ö¬·¾£©,,0.2,3.3,1.7,0,http://s.boohee.cn/house/upload_food/2009/3/19/188868_1237423607mid.jpg,26,1,0.1,100,0.5,6
19060,,432,84,,xiaweiyifengmoka3in1kafei,,8.8,0,3,,,FALSE,,,,,ÏÄÍþÒÄ·ç Ä¦¿¨3in1¿§·È,,,3.6,,,http://s.boohee.cn/house/upload_food/2009/3/19/239263_1237436960mid.jpg,,,,100,,10
19062,90,88,12.5,,mengniuguanyirusuanniunai,0,3,0,1,0.9,0.4,FALSE,150,0.2,12,0,ÃÉÅ£ ¹ÚÒæÈé»ÆÌÒËáÅ£ÄÌ,60,0.2,2.7,1.7,0,http://s.boohee.cn/house/upload_food/2009/3/20/218008_1237511629mid.jpg,26,1,0.1,100,0.5,6
19069,,403,65,,ximaiyanmaipian_weijiazhetang,,8,11.6,1,,,FALSE,,,,,Î÷Âó ÑàÂóÆ¬£¨Î´¼ÓÕáÌÇ£©,,,12,,,http://s.boohee.cn/house/upload_food/2009/3/21/82218_1237601639mid.jpg,,,,100,,1
19082,82,52,3.5,,yiliwuzhetangsuanniunai,0,3,0,1,0.9,0.4,TRUE,150,0.2,12,0,ÒÁÀû ÎÞÕáÌÇËáÅ£ÄÌ£¨ÀûÀÖ°ü£©150g,60,0.2,2.8,1.7,0,http://s.boohee.cn/house/upload_food/2013/5/2/824764_1367470886mid.jpg,26,1,0.1,100,0.5,6
19097,118,88,12.7,,mengniusuanniunaimihoutaoguoli,0,2.9,0,1,0.9,0.4,FALSE,150,0.2,12,0,ÃÉÅ£ ËáÅ£ÄÌâ¨ºïÌÒ¹ûÁ£,,0.2,2.7,1.7,0,http://s.boohee.cn/house/upload_food/2009/3/25/222397_1237961086mid.jpg,26,1,0.1,100,0.5,6
19100,,179,39.9,,yufantuan_jiangshaomankouwei,,4.2,0.5,2,,,FALSE,,,,,7-11Óù·¹ÍÅ£¨½´ÉÕ÷©¿ÚÎ¶£©,,,5.5,,,http://s.boohee.cn/house/upload_food/2009/3/26/211205_1238032142mid.jpg,,,,100,,1
19122,,1,0.3,,heikafei,,0,0,1,,,TRUE,,,,,ºÚ¿§·È£¨Òº£©,1,,0,,,http://s.boohee.cn/house/food_mid/mid_photo_20152216492219122.jpg,,,,100,,10
19123,16,474,72,0,milaotoudanhuangjianbingzhimawei,,18,0,3,,2.1,FALSE,,,,,Ã×ÀÏÍ· µ°»Æ¼å±ý£¨Ö¥ÂéÎ¶£©,244,,6,,,http://s.boohee.cn/house/upload_food/2009/3/27/147939_1238142285mid.jpg,16,12,,100,,11
19135,,181,8.7,,yuntun,,10.9,2,2,,,FALSE,,,,,³¬ÈºÔÆÍÌ,,,12,,,http://s.boohee.cn/house/upload_food/2009/3/29/169402_1238256895mid.jpg,,,,100,,1
19143,120,72,10.5,,quechaoquanshinai_qiaokeliwei,0,2.3,0,1,1.9,0.3,TRUE,109,0.1,11,0,È¸³²È«ÊËÄÌ£¨ÇÉ¿ËÁ¦Î¶£©,,0.1,2.2,1.9,0,http://s.boohee.cn/house/upload_food/2009/3/29/234582_1238336156mid.jpg,24,1,0.2,100,0.3,6
19144,120,46,6.7,,quechaoquanshinai_kafeiwei,0,1.4,0,1,1.9,0.3,TRUE,109,0.1,11,0,È¸³²È«ÊËÄÌ£¨¿§·ÈÎ¶£©,,0.1,1.5,1.9,0,http://s.boohee.cn/house/upload_food/2009/3/29/234582_1238336316mid.jpg,24,1,0.2,100,0.3,6
19145,110,43,5,,guangmingdizhiniunai,0,1.3,0,1,1.9,0.3,TRUE,109,0.1,11,0,¹âÃ÷ µÍÖ¬Å£ÄÌ,80,0.1,3,1.9,0,http://s.boohee.cn/house/upload_food/2009/3/29/234582_1238336615mid.jpg,24,1,0.2,100,0.3,6
19151,118,69,11,,guangmingchangyouhongzaoyanmaidizhisuannai,0,1.4,1.3,1,0.9,0.4,TRUE,150,0.2,12,0,¹âÃ÷³©ÓÅºìÔæÑàÂóµÍÖ¬ËáÄÌ,,0.2,2.7,1.7,0,http://s.boohee.cn/house/upload_food/2009/3/30/239200_1238391169mid.jpg,26,1,0.1,100,0.5,6
19170,50,69,17,,xizhilangrusuangaiguozhiguodong,,0,0,1,,,FALSE,,,,,Ï²Ö®ÀÉ ÈéËá¸Æ¹ûÖ­¹û¶³,10,,0,,,http://s.boohee.cn/house/upload_food/2009/3/30/240031_1238394338mid.jpg,,,,100,,11
19171,,899,0,,xiangyou13,,99.8,0,2,,,FALSE,,,,,½ðÅ£ Ö¥ÂéÓÍ,,,0,,,http://s.boohee.cn/house/upload_food/2009/4/4/76534_1238827458mid.jpg,,,,100,,7
19180,63,19,1.4,,lingshenghanguopaocai,,0.6,0,1,,28,FALSE,,0.1,,,ÁéÉú º«¹úÅÝ²Ë,,,2,,0,http://s.boohee.cn/house/upload_food/2009/4/5/194709_1238887516mid.jpg,492,12,,100,,9
19184,0,733,0,33.3,Allowuiehizerohuangyou,,80,0,3,,0,FALSE,,0,,,Allowuie zero»ÆÓÍ,467,,0,,0,http://s.boohee.cn/house/upload_food/2009/4/5/43504_1238925413mid.jpg,0,0,,100,,7
19186,,279,47.2,,weitashuganbeiqundaitang,,1.2,0,1,,,FALSE,,,,,Î¬ËûÊß¸É±´È¹´øÌÀ,,,20,,,http://s.boohee.cn/house/upload_food/2009/4/6/225165_1238988001mid.jpg,,,,100,,9
19233,118,85,11,,mengniuguanyirutepinsuanniunai,0,3.2,0,1,0.9,0.4,FALSE,150,0.2,12,0,ÃÉÅ£¹ÚÒæÈéÌØÆ·ËáÅ£ÄÌ,,0.2,3,1.7,0,http://s.boohee.cn/house/upload_food/2009/4/9/124911_1239281918mid.jpg,26,1,0.1,100,0.5,6
19248,,60,9.3,,beinasongkafei_beichunnatiewei,,1.7,0,2,,,TRUE,,,,,±´ÄÉËÌ¿§·È£¨±¶´¼ÄÃÌúÎ¶£©,32,,1.9,,,http://s.boohee.cn/house/upload_food/2009/4/12/167815_1239507764mid.jpg,,,,100,,10
